city;coordinateNumber;nameImpurity;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
Кропивницький;4853220;Завислі речовини;null;0,266666667;0,3;0,25;0,283333333;0,25;0,266666667;null;0,283333333;0,266666667;0,283333333;0,183333333;0,216666667;0,25;null;0,35;0,283333333;0,3;0,233333333;0,283333333;0,3;null;0,3;0,233333333;0,283333333;0,283333333;0,216666667;0,283333333;null;0,3
Кропивницький;4853220;Дiоксид сiрки;null;0,018733333;0,018308333;0,018016667;0,016966667;0,016825;0,015216667;null;0,0187;0,016116667;0,018641667;0,020108333;0,017441667;0,020241667;null;0,012822222;0,018125;0,014483333;0,016066667;0,020733333;0,015933333;null;0,0129;0,015208333;0,018691667;0,017716667;0,015208333;0,013633333;null;0,015044444
Кропивницький;4853220;Сульфати;null;0,005;0,01;0,005;0,015;0,015;0,01;null;0;0,01;0,005;0,015;0,005;0,005;null;0,005;0;0,01;0,005;0,005;0,005;null;0,005;0,01;0;0,01;0,005;0,005;null;0,005
Кропивницький;4853220;Оксид вуглецю;null;3,833333333;3;3,5;4;3;4,333333333;null;5;4,833333333;4,833333333;3,833333333;3,833333333;2,5;null;3,333333333;2,833333333;3,5;3,833333333;2,833333333;3,666666667;null;3;3,333333333;4,166666667;2,166666667;4;2,833333333;null;3,5
Кропивницький;4853220;Дiоксид азоту;null;0,033833333;0,027741667;0,03795;0,030408333;0,023025;0,033641667;null;0,027488889;0,02965;0,031466667;0,028875;0,030883333;0,0287;null;0,032088889;0,027083333;0,0255;0,031558333;0,023691667;0,027683333;null;0,0295;0,0269;0,028691667;0,027325;0,027325;0,02825;null;0,028911111
Кропивницький;4853220;Оксид азоту;null;0,0323;0,021075;0,025625;0,0169;0,013725;0,01825;null;0,0097;0,0143;0,014075;0,01745;0,0138;0,017825;null;0,0156;0,02195;0,012475;0,017825;0,0127;0,01655;null;0,017033333;0,014725;0,021175;0,014125;0,0152;0,022075;null;0,015133333
Кропивницький;4853220;Сажа;null;0,013333333;0,01;0,018333333;0,013333333;0,01;0,013333333;null;0,015;0,015;0,018333333;0,018333333;0,01;0,016666667;null;0,018333333;0,02;0,013333333;0,023333333;0,015;0,018333333;null;0,015;0,016666667;0,013333333;0,015;0,021666667;0,02;null;0,01
Кропивницький;4853220;Формальдегiд;null;0,006333333;0,0042;0,003566667;0,0036;0,003833333;0,002233333;null;0,0058;0,005966667;0,0046;0,005166667;0,002733333;0,005066667;null;0,005266667;0,0033;0,003033333;0,004366667;0,003266667;0,003466667;null;0,004066667;0,006833333;0,004166667;0,0033;0,0053;0,0055;null;0,0036
Світловодськ;4903340;Завислі речовини;null;0,1;0,05;0,1;0;0,05;0,05;null;0,15;0;0,1;0;0,1;null;null;0,05;0,05;0,05;0,05;0;0;null;null;0,1;0;0,1;0,05;0;null;null
Світловодськ;4903340;Дiоксид сiрки;null;0,008866667;0,008866667;0,0066;0,004433333;0,013333333;0,026933333;null;0,0045;0,008733333;0,015166667;0,0088;0,008666667;null;null;0,008833333;0,006666667;0,015533333;0,019966667;0,0022;0,0109;null;null;0,026133333;0,017733333;0,006633333;0,013233333;0,0133;null;null
Світловодськ;4903340;Сульфати;null;0;0,01;0;0,005;0;0,01;null;0,01;0;0;0;0,005;null;null;0,01;0,005;0;0;0;0;null;null;0,005;0,01;0,01;0,01;0;null;null
Світловодськ;4903340;Оксид вуглецю;null;1;0;0,5;0,5;0,5;0,5;null;1;1;1;1;1;null;null;1,5;1;1;1,5;1;1;null;null;1;1;1;1;0,5;null;null
Світловодськ;4903340;Дiоксид азоту;null;0,010833333;0,047333333;0,0072;0,017866667;0,014533333;0,007266667;null;0,018166667;0,017833333;0,032033333;0,017933333;0,0212;null;null;0,007266667;0,007266667;0,0216;0,0218;0,024966667;0,0214;null;null;0,017966667;0,0217;0,0324;0,0215;0,032633333;null;null
Світловодськ;4903340;Оксид азоту;null;0,0097;0,034133333;0,007266667;0,019266667;0,0171;0,007366667;null;0,0146;0,021566667;0,031233333;0,016866667;0,026166667;null;null;0,012066667;0,007333333;0,016966667;0,014633333;0,019166667;0,009566667;null;null;0,0243;0,0195;0,017;0,021733333;0,0171;null;null
Світловодськ;4903340;Формальдегiд;null;0,005733333;0,005766667;0,004533333;0,0056;0,007966667;0,016166667;null;0,0207;0,005666667;0,0068;0,0057;0,002266667;null;null;0,0046;0,0126;0,002266667;0,001166667;0,009066667;0,005633333;null;null;0,001166667;0,0023;0,0011;0,0023;0,003433333;null;null
